	Discipline	Sexe	Bassin (m)	Temps	Age	Nationalite	Lieu	Date
0	50_mètres_nage_libre	Homme	50	23:86		 Afrique du Sud	 Philadelphie	1976-08-14
1	50_mètres_nage_libre	Homme	50	23:74		 États-Unis	 Etobicoke	1977-07-3
2	50_mètres_nage_libre	Homme	50	23:72		 États-Unis	 Miami	1978-07-29
3	50_mètres_nage_libre	Homme	50	23:70	27	 Allemagne de l'Ouest	 Fribourg-en-Brisgau	1979-07-23
4	50_mètres_nage_libre	Homme	50	23:66		 États-Unis	 Amersfoot	1980-02-2
5	50_mètres_nage_libre	Homme	50	22:83		 États-Unis	 Austin	1980-04-10
6	50_mètres_nage_libre	Homme	50	22:83		 États-Unis	 Honolulu	1980-08-15
7	50_mètres_nage_libre	Homme	50	22:71		 États-Unis	 Honolulu	1980-08-15
8	50_mètres_nage_libre	Homme	50	22:54		 États-Unis	 Brown Deer	1981-08-15
9	50_mètres_nage_libre	Homme	50	22:52	22	 Suisse	 Bellinzone	1985-07-21
10	50_mètres_nage_libre	Homme	50	22:40	21	 États-Unis	 Austin	1985-12-6
11	50_mètres_nage_libre	Homme	50	22:33	21	 États-Unis	 Orlando	1986-06-26
12	50_mètres_nage_libre	Homme	50	22:33	22	 États-Unis	 Clovis	1987-07-30
13	50_mètres_nage_libre	Homme	50	22:32	23	 États-Unis	 Brisbane	1987-08-13
14	50_mètres_nage_libre	Homme	50	22:23	24	 États-Unis	 Orlando	1988-03-25
15	50_mètres_nage_libre	Homme	50	22:18		 Afrique du Sud	 Indianapolis	1988-04-10
16	50_mètres_nage_libre	Homme	50	22:14	23	 États-Unis	 Séoul	1988-09-24
17	50_mètres_nage_libre	Homme	50	22:12	25	 États-Unis	 Tokyo	1989-08-20
18	50_mètres_nage_libre	Homme	50	21:98	26	 États-Unis	 Nashville	1990-03-24
19	50_mètres_nage_libre	Homme	50	21:81	26	 États-Unis	 Nashville	1990-03-24
20	50_mètres_nage_libre	Homme	50	21:64	29	 Russie	 Moscou	2000-06-16
21	50_mètres_nage_libre	Homme	50	21:56	22	 Australie	 Sydney	2008-02-17
22	50_mètres_nage_libre	Homme	50	21:50	24	 France	 Eindhoven	2008-03-23
23	50_mètres_nage_libre	Homme	50	21:41	22	 Australie	 Sydney	2008-03-27
24	50_mètres_nage_libre	Homme	50	21:28	22	 Australie	 Sydney	2008-03-28
25	50_mètres_nage_libre	Homme	50	20:94	28	 France	 Montpellier	2009-04-26
26	50_mètres_nage_libre	Homme	50	20:91	22	 Brésil	 São Paulo	2009-12-18
27	50_mètres_nage_libre	Homme	25	21:64	29	 États-Unis	 Dallas	1992-03-24
28	50_mètres_nage_libre	Homme	25	21:60	23	 Royaume-Uni	 Sheffield	1993-02-17
29	50_mètres_nage_libre	Homme	25	21:50	23	 Russie	 Desenzano del Garda	1994-03-13
30	50_mètres_nage_libre	Homme	25	21:48	28	 Royaume-Uni	 Sheffield	1998-12-13
31	50_mètres_nage_libre	Homme	25	21:31	28	 Royaume-Uni	 Sheffield	1998-12-13
32	50_mètres_nage_libre	Homme	25	21:31	20	 Afrique du Sud	 Minneapolis	2000-03-23
33	50_mètres_nage_libre	Homme	25	21:28	20	 Afrique du Sud	 Minneapolis	2000-03-23
34	50_mètres_nage_libre	Homme	25	21:21	20	 États-Unis	 Minneapolis	2000-03-23
35	50_mètres_nage_libre	Homme	25	21:13	31	 Royaume-Uni	 Paris	2001-01-28
36	50_mètres_nage_libre	Homme	25	21:10	23	 France	 Long Island	2004-03-25
37	50_mètres_nage_libre	Homme	25	20:98	26	 Afrique du Sud	 Hambourg	2006-08-13
38	50_mètres_nage_libre	Homme	25	20:93	26	 Suède	 Berlin	2007-11-18
39	50_mètres_nage_libre	Homme	25	20:81	25	 Croatie	 Manchester	2008-04-11
40	50_mètres_nage_libre	Homme	25	20:64	28	 Afrique du Sud	 Johannesburg	2008-09-6
41	50_mètres_nage_libre	Homme	25	20:48	23	 France	 Rijeka	2008-12-11
42	50_mètres_nage_libre	Homme	25	20:30	29	 Afrique du Sud	 Pietermaritzburg	2009-08-8
43	50_mètres_nage_libre	Homme	25	20:26	24	 France	 Doha	2014-12-5
44	50_mètres_nage_libre	Homme	25	20:24	23	 États-Unis	 Las Vegas	2019-12-20
45	50_mètres_nage_libre	Homme	25	20:16		 États-Unis	 Budapest	2020-11-21
46	100_mètres_nage_libre	Homme	50	1:5:8	24	 Autriche-Hongrie	 Vienne	1905-12-3
47	100_mètres_nage_libre	Homme	50	1:5:6	23	 États-Unis	 Londres	1908-07-20
48	100_mètres_nage_libre	Homme	50	1:2:8	25	 États-Unis	 New York	1910-04-15
49	100_mètres_nage_libre	Homme	50	1:2:4	20	 Empire allemand	 Bruxelles	1912-04-6
50	100_mètres_nage_libre	Homme	50	1:2:6	22	 États-Unis	 Suède Stockholm	1912-07-6
51	100_mètres_nage_libre	Homme	50	1:1:6	22	 États-Unis	 Hambourg	1912-07-20
52	100_mètres_nage_libre	Homme	50	1:1:4	28	 États-Unis	 New York	1918-08-9
53	100_mètres_nage_libre	Homme	50	1:0:4	30	 États-Unis	 Anvers	1920-08-24
54	100_mètres_nage_libre	Homme	50	58:6	18	 États-Unis	 Alameda	1922-07-19
55	100_mètres_nage_libre	Homme	50	57:4	20	 États-Unis	 Miami	1924-02-17
56	100_mètres_nage_libre	Homme	50	56:8	21	 États-Unis	 New Haven	1934-03-2
57	100_mètres_nage_libre	Homme	50	56:6	22	 États-Unis	 New Haven	1935-03-5
58	100_mètres_nage_libre	Homme	50	56:4	23	 États-Unis	 New Haven	1936-02-11
59	100_mètres_nage_libre	Homme	50	55:9	21	 États-Unis	 New Haven	1944-04-13
60	100_mètres_nage_libre	Homme	50	55:8	18	 France	 Menton	1947-09-15
61	100_mètres_nage_libre	Homme	50	55:4	25	 États-Unis	 New Haven	1948-06-29
62	100_mètres_nage_libre	Homme	50	54:8	25	 États-Unis	 New Haven	1954-04-1
63	100_mètres_nage_libre	Homme	50	55:4	21	 Australie	 Melbourne	1956-11-30
64	100_mètres_nage_libre	Homme	50	55:2	20	 Australie	 Sydney	1957-01-19
65	100_mètres_nage_libre	Homme	50	54:6	20	 Australie	 Brisbane	1957-01-28
66	100_mètres_nage_libre	Homme	50	54:4	18	 États-Unis	 Budapest	1961-08-18
67	100_mètres_nage_libre	Homme	50	53:6	22	 Brésil	 Rio de Janeiro	1961-09-20
68	100_mètres_nage_libre	Homme	50	52:9	22	 France	 Budapest	1964-09-13
69	100_mètres_nage_libre	Homme	50	52:9	21	 États-Unis	 Tokyo	1964-10-14
70	100_mètres_nage_libre	Homme	50	52:6	22	 États-Unis	 Winnipeg	1967-07-27
71	100_mètres_nage_libre	Homme	50	52:6	21	 États-Unis	 Los Angeles	1968-09-2
72	100_mètres_nage_libre	Homme	50	52:2	19	 Australie	 Mexico	1968-10-19
73	100_mètres_nage_libre	Homme	50	51:94	20	 États-Unis	 Chicago	1970-08-23
74	100_mètres_nage_libre	Homme	50	51:47	22	 États-Unis	 Chicago	1972-08-5
75	100_mètres_nage_libre	Homme	50	51:22	22	 États-Unis	 Munich	1972-09-3
76	100_mètres_nage_libre	Homme	50	51:12	20	 États-Unis	 Long Beach	1975-06-21
77	100_mètres_nage_libre	Homme	50	51:11	17	 États-Unis	 Fort Lauderdale	1975-08-3
78	100_mètres_nage_libre	Homme	50	50:59	20	 États-Unis	 Kansas City	1975-08-23
79	100_mètres_nage_libre	Homme	50	50:39	21	 États-Unis	 Montréal	1976-07-24
80	100_mètres_nage_libre	Homme	50	49:99	21	 États-Unis	 Montréal	1976-07-25
81	100_mètres_nage_libre	Homme	50	49:44	22	 Afrique du Sud	 Philadelphie	1976-08-14
82	100_mètres_nage_libre	Homme	50	49:36	22	 États-Unis	 Austin	1981-04-3
83	100_mètres_nage_libre	Homme	50	49:24	20	 États-Unis	 Mission Viejo	1985-08-6
84	100_mètres_nage_libre	Homme	50	48:95	20	 États-Unis	 Mission Viejo	1985-08-6
85	100_mètres_nage_libre	Homme	50	48:74	21	 États-Unis	 Orlando	1986-06-24
86	100_mètres_nage_libre	Homme	50	48:42	23	 États-Unis	 Austin	1988-08-10
87	100_mètres_nage_libre	Homme	50	48:21	23	 Russie	 Monaco	1994-06-18
88	100_mètres_nage_libre	Homme	50	48:18	23	 Australie	 Sydney	2000-09-16
89	100_mètres_nage_libre	Homme	50	47:84	22	 Pays-Bas	 Sydney	2000-09-19
90	100_mètres_nage_libre	Homme	50	47:60	24	 France	 Eindhoven	2008-03-21
91	100_mètres_nage_libre	Homme	50	47:50	24	 France	 Eindhoven	2008-03-22
92	100_mètres_nage_libre	Homme	50	47:24	22	 Australie	 Pékin	2008-08-11
93	100_mètres_nage_libre	Homme	50	47:20	24	 France	 Pékin	2008-08-13
94	100_mètres_nage_libre	Homme	50	47:05	22	 Australie	 Pékin	2008-08-13
95	100_mètres_nage_libre	Homme	50	46:94	25	 France	 Montpellier	2009-04-23
96	100_mètres_nage_libre	Homme	50	46:91	22	 Brésil	 Rome	2009[8]-07-30
97	100_mètres_nage_libre	Homme	25	47:66	20	 États-Unis	 Tokyo	1985-08-17
98	100_mètres_nage_libre	Homme	25	47:12	24	 Pays-Bas	 Berlin	2002-07-29
99	100_mètres_nage_libre	Homme	25	46:70	25	 Pays-Bas	 Barcelone	2003-07-27
100	100_mètres_nage_libre	Homme	25	46:06	33	 États-Unis	 Pékin	2008-08-11
101	200_mètres_nage_libre	Homme	50	2:28:6		 Australie	Weston-s-Mare	1902-08-18
102	200_mètres_nage_libre	Homme	50	2:26:8		 Autriche-Hongrie	Budapest	1908-06-28
103	200_mètres_nage_libre	Homme	50	2:25:4	24	 États-Unis	Pittsburgh	1909-03-26
104	200_mètres_nage_libre	Homme	50	2:21:6	20	 États-Unis	San Francisco	1916-11-24
105	200_mètres_nage_libre	Homme	50	2:19:8		 États-Unis	Détroit	1920-04-10
106	200_mètres_nage_libre	Homme	50	2:15:6	18	 États-Unis	Honolulu	1922-05-26
107	200_mètres_nage_libre	Homme	50	2:15:2	21	 États-Unis	McKeesport	1925-12-9
108	200_mètres_nage_libre	Homme	50	2:08:0	23	 États-Unis	Ann Arbor	1927-04-5
109	200_mètres_nage_libre	Homme	50	2:07:2	21	 États-Unis	Chicago	1935-04-12
110	200_mètres_nage_libre	Homme	50	2:06:2	20	 États-Unis	Columbus	1944-02-12
111	200_mètres_nage_libre	Homme	50	2:05:4	17	 France	Marseille	1946-09-20
112	200_mètres_nage_libre	Homme	50	2:04:6	20	 Australie	New Haven	1950-03-31
113	200_mètres_nage_libre	Homme	50	2:03:9	21	 États-Unis	Columbus	1954-02-27
114	200_mètres_nage_libre	Homme	50	2:03:4		 Royaume-Uni	Columbus	1955-03-8
115	200_mètres_nage_libre	Homme	50	2:01:5		 États-Unis	Minneapolis	1957-03-8
116	200_mètres_nage_libre	Homme	50	2:04:8 	16	 Australie	Sydney	1958-01-18
117	200_mètres_nage_libre	Homme	50	2:03:02 	16	 Australie	Sydney	1958-03-5
118	200_mètres_nage_libre	Homme	50	2:03:0	19	 Japon	Osaka	1958-08-22
119	200_mètres_nage_libre	Homme	50	2:02:2 	17	 Australie	Sydney	1959-01-16
120	200_mètres_nage_libre	Homme	50	2:01:5	20	 Japon	Osaka	1959-07-26
121	200_mètres_nage_libre	Homme	50	2:01:2	22	 Japon	Osaka	1961-06-24
122	200_mètres_nage_libre	Homme	50	2:01:1	22	 Japon	Tokyo	1961-08-6
123	200_mètres_nage_libre	Homme	50	2:00:4	22	 Japon	Los Angeles	1961-08-2
124	200_mètres_nage_libre	Homme	50	2:00:3	19	 Australie	Tokyo	1963-08-13
125	200_mètres_nage_libre	Homme	50	1:58:8	17	 États-Unis	Los Angeles	1963-07-27
126	200_mètres_nage_libre	Homme	50	1:58:5	17	 États-Unis	Tokyo	1963-04-21
127	200_mètres_nage_libre	Homme	50	1:58:4	17	 États-Unis	Osaka	1963-08-24
128	200_mètres_nage_libre	Homme	50	1:58:2	22	 Allemagne de l'Ouest	Dortmund	1964-05-24
129	200_mètres_nage_libre	Homme	50	1:57:6	18	 États-Unis	Los Altos	1964-08-1
130	200_mètres_nage_libre	Homme	50	1:57:2	20	 États-Unis	Los Angeles	1966-07-29
131	200_mètres_nage_libre	Homme	50	1:56:2	20	 États-Unis	Lincoln	1966-08-19
132	200_mètres_nage_libre	Homme	50	1:56:0	21	 États-Unis	Winnipeg	1967-07-29
133	200_mètres_nage_libre	Homme	50	1:55:7	21	 États-Unis	Oak Park	1967-08-12
134	200_mètres_nage_libre	Homme	50	1:54:8	22	 États-Unis	Long Beach	1968-08-30
135	200_mètres_nage_libre	Homme	50	1:54:3	22	 États-Unis	Long Beach	1968-08-30
136	200_mètres_nage_libre	Homme	50	1:54:3	19	 États-Unis	Santa Clara	1969-07-12
137	200_mètres_nage_libre	Homme	50	1:54:2	21	 États-Unis	Leipzig	1971-09-4
138	200_mètres_nage_libre	Homme	50	1:53:5	21	 États-Unis	Minsk	1971-09-10
139	200_mètres_nage_libre	Homme	50	1:52:78	22	 États-Unis	Munich	1972-08-29
140	200_mètres_nage_libre	Homme	50	1:51:66	17	 États-Unis	Concord	1974-08-23
141	200_mètres_nage_libre	Homme	50	1:51:41	18	 États-Unis	Long Beach	1975-06-18
142	200_mètres_nage_libre	Homme	50	1:50:89	18	 États-Unis	Long Beach	1975-06-18
143	200_mètres_nage_libre	Homme	50	1:50:32	18	 États-Unis	Kansas City	1975-08-21
144	200_mètres_nage_libre	Homme	50	1:50:29	19	 États-Unis	Montréal	1976-07-19
145	200_mètres_nage_libre	Homme	50	1:49:83	20	 Union soviétique	Potsdam	1979-04-7
146	200_mètres_nage_libre	Homme	50	1:49:16	21	 États-Unis	Austin	1980-04-10
147	200_mètres_nage_libre	Homme	50	1:48:93	23	 États-Unis	Mission Viejo	1982-07-19
148	200_mètres_nage_libre	Homme	50	1:48:28	19	 Allemagne de l'Ouest	Hanovre	1983-06-21
149	200_mètres_nage_libre	Homme	50	1:47:87	19	 Allemagne de l'Ouest	Rome	1983-08-22
150	200_mètres_nage_libre	Homme	50	1:47:55	20	 Allemagne de l'Ouest	Munich	1984-06-8
151	200_mètres_nage_libre	Homme	50	1:47:44	20	 Allemagne de l'Ouest	Los Angeles	1984-07-29
152	200_mètres_nage_libre	Homme	50	1:47:25	20	 Australie	Séoul	1988-09-19
153	200_mètres_nage_libre	Homme	50	1:46:69	20	 Italie	Bonn	1989-08-15
154	200_mètres_nage_libre	Homme	50	1:46:67	19	 Australie	Brisbane	1999-03-23
155	200_mètres_nage_libre	Homme	50	1:46:34	17	 Australie	Sydney	1999-08-23
156	200_mètres_nage_libre	Homme	50	1:46:00	17	 Australie	Sydney	1999-08-24
157	200_mètres_nage_libre	Homme	50	1:45:69	18	 Australie	Sydney	2000-05-14
158	200_mètres_nage_libre	Homme	50	1:45:51	18	 Australie	Sydney	2000-05-15
159	200_mètres_nage_libre	Homme	50	1:45:35	22	 Pays-Bas	Sydney	2000-09-17
160	200_mètres_nage_libre	Homme	50	1:45:35	22	 Pays-Bas	Sydney	2000-09-18
161	200_mètres_nage_libre	Homme	50	1:44:69	19	 Australie	Hobart	2001-03-27
162	200_mètres_nage_libre	Homme	50	1:44:06	19	 Australie	Fukuoka	2001-07-25
163	200_mètres_nage_libre	Homme	50	1:43:86	22	 États-Unis	 Melbourne	2007-03-27
164	200_mètres_nage_libre	Homme	50	1:42:96	23	 États-Unis	 Pékin	2008-08-12
165	200_mètres_nage_libre	Homme	50	1:42:00	23	 Allemagne	 Rome	2009-07-28
166	200_mètres_nage_libre	Homme	25	1:44:14	19	 Australie	 Fukuoka	2001-07-27
167	200_mètres_nage_libre	Homme	25	1:44:12	26	 Italie	 Pékin	2008-08-13
168	200_mètres_nage_libre	Homme	25	1:44:05	27	 États-Unis	 Londres	2012-08-1
169	200_mètres_nage_libre	Homme	25	1:43:24	20	 France	 Londres	2012-08-1
170	200_mètres_nage_libre	Homme	25	1:43:16	22	 Chine	 Barcelone	2013-08-2
171	400_mètres_nage_libre	Homme	50	5:36:8	23	 Royaume-Uni	 Londres	1908-07-16
172	400_mètres_nage_libre	Homme	50	5:26:4	21	 Royaume-Uni	 Seacombe	1908-10-2
173	400_mètres_nage_libre	Homme	50	5:23:0	19	 Australie	 Budapest	1910-06-8
174	400_mètres_nage_libre	Homme	50	5:21:6	19	 Royaume-Uni	 Londres	1912-09-26
175	400_mètres_nage_libre	Homme	50	5:14:6	23	 États-Unis	 Los Angeles	1919-10-9
176	400_mètres_nage_libre	Homme	50	5:14:4	25	 États-Unis	 Brighton Beach	1921-09-25
177	400_mètres_nage_libre	Homme	50	5:11:8	21	 Suède	 Stockholm	1922-06-22
178	400_mètres_nage_libre	Homme	50	5:06:6	18	 États-Unis	 Honolulu	1922-06-22
179	400_mètres_nage_libre	Homme	50	4:57:0	19	 États-Unis	 New Haven	1923-03-6
180	400_mètres_nage_libre	Homme	50	4:57:7	22	 Suède	 Stockholm	1923-12-9
181	400_mètres_nage_libre	Homme	50	4:50:3	24	 Suède	 Stockholm	1925-09-11
182	400_mètres_nage_libre	Homme	50	4:47:0	22	 France	 Paris	1931-04-16
183	400_mètres_nage_libre	Homme	50	4:46:4	18	 Japon	 Tokyo	1933-08-14
184	400_mètres_nage_libre	Homme	50	4:38:7	20	 États-Unis	 Honolulu	1934-08-30
185	400_mètres_nage_libre	Homme	50	4:38:5		 États-Unis	 Honolulu	1941-05-13
186	400_mètres_nage_libre	Homme	50	4:35:2	18	 France	 Monte-Carlo	1947-09-12
187	400_mètres_nage_libre	Homme	50	4:34:6		 Japon	 Tokyo	1949-07-24
188	400_mètres_nage_libre	Homme	50	4:33:3		 Japon	 Los Angeles	1949-08-18
189	400_mètres_nage_libre	Homme	50	4:33:1	20	 Australie	 New Haven	1950-03-11
190	400_mètres_nage_libre	Homme	50	4:29:5	20	 Australie	 New Haven	1950-04-1
191	400_mètres_nage_libre	Homme	50	4:26:9	21	 Australie	 New Haven	1951-03-24
192	400_mètres_nage_libre	Homme	50	4:26:7	21	 États-Unis	 New Haven	1954-04-3
193	400_mètres_nage_libre	Homme	50	4:25:9	19	 Australie	 Sydney	1958-01-15
194	400_mètres_nage_libre	Homme	50	4:21:8	15	 Australie	 Melbourne	1957-01-12
195	400_mètres_nage_libre	Homme	50	4:19:0	17	 Australie	 Sydney	1959-02-7
196	400_mètres_nage_libre	Homme	50	4:16:6	20	 Japon	 Osaka	1959-07-26
197	400_mètres_nage_libre	Homme	50	4:15:9	18	 Australie	 Sydney	1960-02-23
198	400_mètres_nage_libre	Homme	50	4:13:4	23	 Australie	 Chicago	1962-08-17
199	400_mètres_nage_libre	Homme	50	4:12:7	18	 États-Unis	 Los Altos	1964-07-31
200	400_mètres_nage_libre	Homme	50	4:12:2	18	 États-Unis	 Tokyo	1964-10-15
201	400_mètres_nage_libre	Homme	50	4:11:8		 États-Unis	 Lincoln	1966-08-18
202	400_mètres_nage_libre	Homme	50	4:11:6	20	 États-Unis	 Lincoln	1966-08-18
203	400_mètres_nage_libre	Homme	50	4:11:1		 Allemagne de l'Est	 Utrecht	1966-08-25
204	400_mètres_nage_libre	Homme	50	4:10:6	17	 États-Unis	 Haywood	1967-06-25
205	400_mètres_nage_libre	Homme	50	4:10:6	18	 France	 Monaco	1967-07-2
206	400_mètres_nage_libre	Homme	50	4:09:2	18	 France	 Monaco	1967-07-4
207	400_mètres_nage_libre	Homme	50	4:08:8	17	 États-Unis	 Santa Clara	1967-07-7
208	400_mètres_nage_libre	Homme	50	4:08:2		 États-Unis	 Tokyo	1967-08-28
209	400_mètres_nage_libre	Homme	50	4:07:7	18	 États-Unis	 Haywood	1968-06-23
210	400_mètres_nage_libre	Homme	50	4:06:5		 Canada	 Lincoln	1968-08-1
211	400_mètres_nage_libre	Homme	50	4:04:0		 Allemagne de l'Ouest	 Louisville	1969-08-14
212	400_mètres_nage_libre	Homme	50	4:02:8	18	 États-Unis	 Los Angeles	1970-08-20
213	400_mètres_nage_libre	Homme	50	4:02:6	19	 Suède	 Barcelone	1970-09-7
214	400_mètres_nage_libre	Homme	50	4:02:1		 États-Unis	 Houston	1971-08-25
215	400_mètres_nage_libre	Homme	50	4:01:74		 Australie	 Brisbane	1972-02-12
216	400_mètres_nage_libre	Homme	50	4:00:11		 États-Unis	 Chicago	1972-08-4
217	400_mètres_nage_libre	Homme	50	3:58:18		 États-Unis	 Belgrade	1973-09-6
218	400_mètres_nage_libre	Homme	50	3:56:69		 États-Unis	 Concord	1974-08-22
219	400_mètres_nage_libre	Homme	50	3:54:69		 États-Unis	 Concord	1974-08-22
220	400_mètres_nage_libre	Homme	50	3:53:95		 États-Unis	 Long Beach	1975-06-19
221	400_mètres_nage_libre	Homme	50	3:53:31		 États-Unis	 Kansas City	1975-08-20
222	400_mètres_nage_libre	Homme	50	3:53:08		 États-Unis	 Long Beach	1976-06-18
223	400_mètres_nage_libre	Homme	50	3:51:93		 États-Unis	 Montréal	1976-07-22
224	400_mètres_nage_libre	Homme	50	3:51:56		 États-Unis	 Berlin-Est	1977-08-27
225	400_mètres_nage_libre	Homme	50	3:51:41	19	 Union soviétique	 Potsdam	1979-04-6
226	400_mètres_nage_libre	Homme	50	3:51:40	19	 Union soviétique	 Moscou	1979-08-19
227	400_mètres_nage_libre	Homme	50	3:51:20	20	 Union soviétique	 Potsdam	1980-02-29
228	400_mètres_nage_libre	Homme	50	3:50:49		 Canada	 Etobicoke	1980-07-15
229	400_mètres_nage_libre	Homme	50	3:49:57	23	 Union soviétique	 Moscou	1982-03-12
230	400_mètres_nage_libre	Homme	50	3:49:57	23	 Union soviétique	 Kiev	1982-07-19
231	400_mètres_nage_libre	Homme	50	3:48:32	23	 Union soviétique	 Moscou	1983-02-19
232	400_mètres_nage_libre	Homme	50	3:47:80	21	 Allemagne de l'Ouest	 Remscheid	1985-06-27
233	400_mètres_nage_libre	Homme	50	3:47:38		 Pologne	 Orlando	1988-03-25
234	400_mètres_nage_libre	Homme	50	3:46:95	21	 Allemagne de l'Est	 Séoul	1988-09-23
235	400_mètres_nage_libre	Homme	50	3:46:47	19	 Australie	 Canberra	1992-04-3
236	400_mètres_nage_libre	Homme	50	3:45:00	19	 Communauté des États indépendants	 Barcelone	1992-07-29
237	400_mètres_nage_libre	Homme	50	3:43:80	21	 Australie	 Rome	1994-09-9
238	400_mètres_nage_libre	Homme	50	3:41:83	17	 Australie	 Sydney	1999-08-22
239	400_mètres_nage_libre	Homme	50	3:41:33	18	 Australie	 Sydney	2000-05-13
240	400_mètres_nage_libre	Homme	50	3:40:59	18	 Australie	 Sydney	2000-09-16
