	Discipline	Sexe	Bassin (m)	Temps	Age	Nationalite	Lieu	Date
751	200_mètres_papillon	Homme	50	2:12:5	17	 Australie	 Melbourne	1962-02-20
752	200_mètres_papillon	Homme	50	2:12:4	17	 États-Unis	 Cuyahoga Falls	1962-08-11
753	200_mètres_papillon	Homme	50	2:10:8	17	 États-Unis	 Cuyahoga Falls	1962-08-11
754	200_mètres_papillon	Homme	50	2:09:7	17	 Australie	 Melbourne	1962-10-23
755	200_mètres_papillon	Homme	50	2:08:4	18	 Australie	 Sydney	1963-01-12
756	200_mètres_papillon	Homme	50	2:08:2	18	 États-Unis	 Tokyo	1963-03-18
757	200_mètres_papillon	Homme	50	2:06:9	19	 Australie	 Sydney	1964-03-23
758	200_mètres_papillon	Homme	50	2:06:6	19	 Australie	 Tokyo	1964-10-18
759	200_mètres_papillon	Homme	50	2:06:4	17	 États-Unis	 Winnipeg	1967-07-26
760	200_mètres_papillon	Homme	50	2:06:4	17	 États-Unis	 Oak Park	1967-08-12
761	200_mètres_papillon	Homme	50	2:06:0		 États-Unis	 Tokyo	1967-08-30
762	200_mètres_papillon	Homme	50	2:05:7	17	 États-Unis	 Berlin-Ouest	1967-10-8
763	200_mètres_papillon	Homme	50	2:05:4	20	 États-Unis	 Los Angeles	1970-08-22
764	200_mètres_papillon	Homme	50	2:05:0	19	 États-Unis	 Los Angeles	1970-08-22
765	200_mètres_papillon	Homme	50	2:03:9	21	 États-Unis	 Houston	1971-08-27
766	200_mètres_papillon	Homme	50	2:03:9	21	 États-Unis	 Houston	1971-08-27
767	200_mètres_papillon	Homme	50	2:03:3		 Allemagne de l'Ouest	 Landskrona	1971-08-31
768	200_mètres_papillon	Homme	50	2:01:87	22	 États-Unis	 Chicago	1972-08-2
769	200_mètres_papillon	Homme	50	2:01:53	22	 États-Unis	 Chicago	1972-08-2
770	200_mètres_papillon	Homme	50	2:00:70	22	 États-Unis	 Munich	1972-08-28
771	200_mètres_papillon	Homme	50	2:00:21		 Allemagne de l'Ouest	 Berlin-Ouest	1976-06-3
772	200_mètres_papillon	Homme	50	1:59:63		 Allemagne de l'Ouest	 Berlin-Ouest	1976-06-3
773	200_mètres_papillon	Homme	50	1:59:23		 États-Unis	 Montréal	1976-07-18
774	200_mètres_papillon	Homme	50	1:58:21		 États-Unis	 Irvine	1980-07-30
775	200_mètres_papillon	Homme	50	1:58:01		 États-Unis	 Kiev	1981-08-22
776	200_mètres_papillon	Homme	50	1:57:05	19	 Allemagne de l'Ouest	 Rome	1983-08-26
777	200_mètres_papillon	Homme	50	1:57:04		 Australie	 Los Angeles	1984-08-3
778	200_mètres_papillon	Homme	50	1:57:01	21	 Allemagne de l'Ouest	 Wuppertal	1985-06-29
779	200_mètres_papillon	Homme	50	1:56:65	21	 Allemagne de l'Ouest	 Sofia	1985-08-10
780	200_mètres_papillon	Homme	50	1:56:24	22	 Allemagne de l'Ouest	 Hanovre	1986-06-28
781	200_mètres_papillon	Homme	50	1:55:69	23	 États-Unis	 Perth	1991-01-12
782	200_mètres_papillon	Homme	50	1:55:22	21	 Russie	 Canet-en-Roussillon	1995-06-14
783	200_mètres_papillon	Homme	50	1:55:18	23	 États-Unis	 Charlotte	2000-06-17
784	200_mètres_papillon	Homme	50	1:54:92	15	 États-Unis	 Austin	2001-03-30
785	200_mètres_papillon	Homme	50	1:54:58	16	 États-Unis	 Fukuoka	2001-07-24
786	200_mètres_papillon	Homme	50	1:53:93	18	 États-Unis	 Barcelone	2003-07-22
787	200_mètres_papillon	Homme	50	1:53:80	21	 États-Unis	 Victoria	2006-08-17
788	200_mètres_papillon	Homme	50	1:53:71	21	 États-Unis	 Columbia	2007-02-17
789	200_mètres_papillon	Homme	50	1:52:09	22	 États-Unis	 Melbourne	2007-03-28
790	200_mètres_papillon	Homme	50	1:52:03	23	 États-Unis	 Pékin	2008-08-13
791	200_mètres_papillon	Homme	50	1:51:51	24	 États-Unis	 Rome	2009-07-29
792	200_mètres_papillon	Homme	50	1:50:73	19	 Hongrie	 Gwangju	2019-07-24
793	200_mètres_papillon	Homme	25	1:56:20		 Allemagne de l'Ouest		
794	200_mètres_papillon	Homme	25	1:56:18	17	 Allemagne de l'Ouest		1981-01-01
795	200_mètres_papillon	Homme	25	1:54:78	21	 Allemagne de l'Ouest	 Bonn	1985-01-01
796	200_mètres_papillon	Homme	25	1:54:67	21	 France		1992-01-01
797	200_mètres_papillon	Homme	25	1:54:58	18	 Nouvelle-Zélande		1993-01-01
798	200_mètres_papillon	Homme	25	1:54:50	18	 Nouvelle-Zélande		1993-01-01
799	200_mètres_papillon	Homme	25	1:54:21	18	 Nouvelle-Zélande		1993-01-01
800	200_mètres_papillon	Homme	25	1:53:05	23	 France	 Paris	1994-03-26
801	200_mètres_papillon	Homme	25	1:52:64	23	 Russie	 Gelsenkirchen	1997-01-01
802	200_mètres_papillon	Homme	25	1:51:76	22	 Royaume-Uni	 Paris	1998-03-28
803	200_mètres_papillon	Homme	25	1:51:58	30	 France	 Antibes	2001-01-14
804	200_mètres_papillon	Homme	25	1:51:21	24	 Allemagne	 Rostock	2001-12-1
805	200_mètres_papillon	Homme	25	1:50:73	31	 France	 Antibes	2002-12-8
806	200_mètres_papillon	Homme	25	1:50:60	24	 Russie	 Rijeka	2008-12-13
807	200_mètres_papillon	Homme	25	1:50:53	25	 Russie	 Saint-Pétersbourg	2009-02-12
808	200_mètres_papillon	Homme	25	1:49:11	25	 Brésil	 Stockholm	2009-11-10
809	200_mètres_papillon	Homme	25	1:49:04	21	 Afrique du Sud	 Eindhoven	2013-08-7
810	200_mètres_papillon	Homme	25	1:48:56	21	 Afrique du Sud	 Singapour	2013-11-5
811	200_mètres_papillon	Homme	25	1:48:24	24	Japon	Chine	2018-12-11
812	200_mètres_4_nages	Homme	50	2:30:7		 États-Unis	 Los Angeles	1956-08-24
813	200_mètres_4_nages	Homme	50	2:29:1		 États-Unis	 Akron	1958-07-19
814	200_mètres_4_nages	Homme	50	2:26:2		 États-Unis	 Los Angeles	1959-06-27
815	200_mètres_4_nages	Homme	50	2:24:7		 États-Unis	 Santa Clara	1959-07-11
816	200_mètres_4_nages	Homme	50	2:22:2		 États-Unis	 Toledo	1960-07-23
817	200_mètres_4_nages	Homme	50	2:22:1		 États-Unis	 Toledo	1960-07-23
818	200_mètres_4_nages	Homme	50	2:21:3		 États-Unis	 Chicago	1961-07-2
819	200_mètres_4_nages	Homme	50	2:20:5		 États-Unis	 Cuyahoga Falls	1961-07-22
820	200_mètres_4_nages	Homme	50	2:19:6		 États-Unis	 Los Angeles	1961-08-19
821	200_mètres_4_nages	Homme	50	2:15:9		 États-Unis	 Los Angeles	1961-08-19
822	200_mètres_4_nages	Homme	50	2:15:5		 États-Unis	 Los Altos	1964-08-2
823	200_mètres_4_nages	Homme	50	2:14:9		 États-Unis	 Maunee	1964-08-15
824	200_mètres_4_nages	Homme	50	2:13:1		 États-Unis	 Los Altos	1966-07-24
825	200_mètres_4_nages	Homme	50	2:12:4		 États-Unis	 Lincoln	1966-08-21
826	200_mètres_4_nages	Homme	50	2:11:3		 États-Unis	 Oak Park	1967-08-23
827	200_mètres_4_nages	Homme	50	2:10:6	21	 États-Unis	 Los Angeles	1968-08-31
828	200_mètres_4_nages	Homme	50	2:09:6	18	 États-Unis	 Louisville	1969-08-17
829	200_mètres_4_nages	Homme	50	2:09:5	19	 États-Unis	 Los Angeles	1970-08-23
830	200_mètres_4_nages	Homme	50	2:09:3	26	 Suède	 Barcelone	1970-09-12
831	200_mètres_4_nages	Homme	50	2:09:30	21	 États-Unis	 Chicago	1972-08-6
832	200_mètres_4_nages	Homme	50	2:07:17	28	 Suède	 Munich	1972-09-3
833	200_mètres_4_nages	Homme	50	2:06:32	20	 Royaume-Uni	 Vienne	1974-08-24
834	200_mètres_4_nages	Homme	50	2:06:32		 États-Unis	 Concord	1974-09-1
835	200_mètres_4_nages	Homme	50	2:06:08	18	 États-Unis	 Kansas City	1975-08-23
836	200_mètres_4_nages	Homme	50	2:05:31	19	 Canada	 Montréal	1977-08-4
837	200_mètres_4_nages	Homme	50	2:05:24		 Union soviétique	 Moscou	1978-07-9
838	200_mètres_4_nages	Homme	50	2:04:39	17	 États-Unis	 The Woodlands	1978-08-2
839	200_mètres_4_nages	Homme	50	2:03:65	20	 Canada	 Berlin-Ouest	1978-08-24
840	200_mètres_4_nages	Homme	50	2:03:29		 États-Unis	 San Juan	1979-07-6
841	200_mètres_4_nages	Homme	50	2:03:24		 États-Unis	 Irvine	1980-08-1
842	200_mètres_4_nages	Homme	50	2:02:78		 Canada	 Heidelberg	1981-07-29
843	200_mètres_4_nages	Homme	50	2:02:25		 Canada	 Brisbane	1982-10-5
844	200_mètres_4_nages	Homme	50	2:01:42		 Canada	 Los Angeles	1984-08-4
845	200_mètres_4_nages	Homme	50	2:01:42		 Canada	 Montréal	1986-03-1
846	200_mètres_4_nages	Homme	50	2:00:56	20	 Hongrie	 Strasbourg	1987-08-23
847	200_mètres_4_nages	Homme	50	2:00:17	21	 Hongrie	 Séoul	1988-09-25
848	200_mètres_4_nages	Homme	50	2:00:11	20	 États-Unis	 Tokyo	1989-08-20
849	200_mètres_4_nages	Homme	50	1:59:36	24	 Hongrie	 Perth	1991-01-13
850	200_mètres_4_nages	Homme	50	1:58:16	20	 Finlande	 Rome	1994-09-11
851	200_mètres_4_nages	Homme	50	1:57:94	18	 États-Unis	 Santa Clara	2003-06-29
852	200_mètres_4_nages	Homme	50	1:57:52	18	 États-Unis	 Barcelone	2003-07-24
853	200_mètres_4_nages	Homme	50	1:56:04	18	 États-Unis	 Barcelone	2003-07-25
854	200_mètres_4_nages	Homme	50	1:55:94	18	 États-Unis	 College Park	2003-08-9
855	200_mètres_4_nages	Homme	50	1:55:84	21	 États-Unis	 Victoria	2006-08-20
856	200_mètres_4_nages	Homme	50	1:54:98	22	 États-Unis	 Melbourne	2007-03-29
857	200_mètres_4_nages	Homme	50	1:54:80	23	 États-Unis	 Omaha	2008-07-4
858	200_mètres_4_nages	Homme	50	1:54:23	23	 États-Unis	 Pékin	2008-08-15
859	200_mètres_4_nages	Homme	50	1:54:10	25	 États-Unis	 Rome	2009-07-30
860	200_mètres_4_nages	Homme	50	1:54:00	27	 États-Unis	 Shanghai	2011-07-28
861	200_mètres_4_nages	Homme	25	1:57:19	19	 Finlande	 Kuopio	1993-01-17
862	200_mètres_4_nages	Homme	25	1:56:84	19	 Finlande	 Helsinki	1993-01-22
863	200_mètres_4_nages	Homme	25	1:56:62	19	 Finlande	 Paris	1993-02-7
864	200_mètres_4_nages	Homme	25	1:55:59	19	 Finlande	 Malmö	1993-02-10
865	200_mètres_4_nages	Homme	25	1:54:65	20	 Finlande	 Kuopio	1994-04-21
866	200_mètres_4_nages	Homme	25	1:54:65	26	 Hongrie	 Minneapolis	2000-03-23
867	200_mètres_4_nages	Homme	25	1:53:93	21	 Trinité-et-Tobago	 East Meadow	2004-03-25
868	200_mètres_4_nages	Homme	25	1:53:46	22	 Hongrie	 Trieste	2005-12-8
869	200_mètres_4_nages	Homme	25	1:53:31	22	 États-Unis	 Shanghai	2006-04-7
870	200_mètres_4_nages	Homme	25	1:53:14	21	 Brésil	 Berlin	2007-11-18
871	200_mètres_4_nages	Homme	25	1:52:99	22	 Hongrie	 Debrecen	2007-12-13
872	200_mètres_4_nages	Homme	25	1:51:56	23	 États-Unis	 Manchester	2008-04-11
873	200_mètres_4_nages	Homme	25	1:51:55	25	 Afrique du Sud	 Berlin	2009-11-15
874	200_mètres_4_nages	Homme	25	1:50:08	26	 États-Unis	 Dubaï	2010-12-17
875	200_mètres_4_nages	Homme	25	1:49:63	28	 États-Unis	 Istanbul	2012-12-14
876	400_mètres_4_nages	Homme	50	5:35:6		 France	 Troyes	1953-04-24
877	400_mètres_4_nages	Homme	50	5:32:1		 Hongrie	 Budapest	1953-07-26
878	400_mètres_4_nages	Homme	50	5:31:0		 Suède	 Lund	1953-10-29
879	400_mètres_4_nages	Homme	50	5:27:3		 France	 Reims	1954-03-18
880	400_mètres_4_nages	Homme	50	5:15:6		 États-Unis	 Philadelphie	1957-08-27
881	400_mètres_4_nages	Homme	50	5:12:9	22	 Royaume-Uni	 Cardiff	1959-06-6
882	400_mètres_4_nages	Homme	50	5:07:8		 États-Unis	 Los Angeles	1960-06-24
883	400_mètres_4_nages	Homme	50	5:05:3		 États-Unis	 Los Angeles	1960-06-24
884	400_mètres_4_nages	Homme	50	5:04:5		 États-Unis	 Toledo	1960-07-22
885	400_mètres_4_nages	Homme	50	5:04:3		 États-Unis	 Chicago	1961-07-1
886	400_mètres_4_nages	Homme	50	4:55:6		 États-Unis	 Los Angeles	1961-08-18
887	400_mètres_4_nages	Homme	50	4:53:8	20	 États-Unis	 Moscou	1962-05-24
888	400_mètres_4_nages	Homme	50	4:51:4		 États-Unis	 Chicago	1962-06-30
889	400_mètres_4_nages	Homme	50	4:51:0		 États-Unis	 Louisville	1962-07-12
890	400_mètres_4_nages	Homme	50	4:50:2	21	 États-Unis	 Tokyo	1963-10-12
891	400_mètres_4_nages	Homme	50	4:48:6	17	 États-Unis	 Los Altos	1964-07-31
892	400_mètres_4_nages	Homme	50	4:45:4	17	 États-Unis	 Tokyo	1964-10-14
893	400_mètres_4_nages	Homme	50	4:45:3		 Union soviétique	 Tallinn	1968-04-3
894	400_mètres_4_nages	Homme	50	4:45:1		 États-Unis	 Santa Clara	1968-07-6
895	400_mètres_4_nages	Homme	50	4:43:4	17	 États-Unis	 Los Angeles	1968-07-20
896	400_mètres_4_nages	Homme	50	4:43:3	21	 États-Unis	 Long Beach	1968-08-30
897	400_mètres_4_nages	Homme	50	4:39:0	21	 États-Unis	 Long Beach	1968-08-30
898	400_mètres_4_nages	Homme	50	4:38:7	18	 États-Unis	 Santa Clara	1969-07-11
899	400_mètres_4_nages	Homme	50	4:33:9	18	 États-Unis	 Louisville	1969-08-15
900	400_mètres_4_nages	Homme	50	4:31:00	19	 États-Unis	 Los Angeles	1970-08-21
901	400_mètres_4_nages	Homme	50	4:30:81	21	 États-Unis	 Chicago	1972-08-3
902	400_mètres_4_nages	Homme	50	4:28:89	18	 Hongrie	 Vienne	1974-08-20
903	400_mètres_4_nages	Homme	50	4:26:00		 Hongrie	 Long Beach	1976-04-2
904	400_mètres_4_nages	Homme	50	4:23:68	21	 États-Unis	 Montréal	1976-07-25
905	400_mètres_4_nages	Homme	50	4:23:39	17	 États-Unis	 The Woodlands	1978-08-4
906	400_mètres_4_nages	Homme	50	4:20:05	17	 États-Unis	 Berlin-Ouest	1978-08-28
907	400_mètres_4_nages	Homme	50	4:19:78	17	 Brésil	 Guayaquil	1982-08-8
908	400_mètres_4_nages	Homme	50	4:19:61	21	 Allemagne de l'Est	 Magdebourg	1984-05-23
909	400_mètres_4_nages	Homme	50	4:17:53	20	 Canada	 Etobicoke	1984-06-17
910	400_mètres_4_nages	Homme	50	4:17:41	20	 Canada	 Los Angeles	1984-07-30
911	400_mètres_4_nages	Homme	50	4:16:12	18	 États-Unis	 Brisbane	1987-08-14
912	400_mètres_4_nages	Homme	50	4:15:42	20	 Hongrie	 Strasbourg	1987-08-19
913	400_mètres_4_nages	Homme	50	4:14:75	21	 Hongrie	 Séoul	1988-09-21
914	400_mètres_4_nages	Homme	50	4:12:36	24	 Hongrie	 Perth	1991-01-13
915	400_mètres_4_nages	Homme	50	4:12:30	20	 États-Unis	 Rome	1994-09-11
916	400_mètres_4_nages	Homme	50	4:11:76	26	 États-Unis	 Sydney	2000-09-17
917	400_mètres_4_nages	Homme	50	4:11:09	17	 États-Unis	 Fort Lauderdale	2002-08-15
918	400_mètres_4_nages	Homme	50	4:10:73	18	 États-Unis	 Indianapolis	2003-04-7
919	400_mètres_4_nages	Homme	50	4:09:09	18	 États-Unis	 Barcelone	2003-07-27
920	400_mètres_4_nages	Homme	50	4:08:41	19	 États-Unis	 Long Beach	2004-07-7
921	400_mètres_4_nages	Homme	50	4:08:26	19	 États-Unis	 Athènes	2004-08-14
922	400_mètres_4_nages	Homme	50	4:06:22	22	 États-Unis	 Melbourne	2007-04-1
923	400_mètres_4_nages	Homme	50	4:05:25	23	 États-Unis	 Omaha	2008-06-29
924	400_mètres_4_nages	Homme	50	4:03:84	23	 États-Unis	 Pékin	2008-08-10
925	400_mètres_4_nages	Homme	25	4:08:77	24	 Italie	 Palma	1992-02-28
926	400_mètres_4_nages	Homme	25	4:07:10	19	 Finlande	 Malmö	1993-02-9
927	400_mètres_4_nages	Homme	25	4:06:03	22	 Finlande	 Lappeenranta	1996-01-20
928	400_mètres_4_nages	Homme	25	4:05:59	25	 Pays-Bas	 Gelsenkirchen	1997-02-1
929	400_mètres_4_nages	Homme	25	4:05:41	25	 Pays-Bas	 Paris	1997-02-8
930	400_mètres_4_nages	Homme	25	4:04:24	25	 Australie	 Perth	1998-09-24
931	400_mètres_4_nages	Homme	25	4:02:72	21	 Canada	 Victoria	2003-02-23
932	400_mètres_4_nages	Homme	25	4:00:37	20	 Hongrie	 Trieste	2005-12-9
933	400_mètres_4_nages	Homme	25	3:59:33	22	 Hongrie	 Debrecen	2007-12-14
934	400_mètres_4_nages	Homme	25	3:57:27	24	 Hongrie	 Istanbul	2009-12-11
935	400_mètres_4_nages	Homme	25	3:55:50	26	 États-Unis	 Dubaï	2010-12-16
936	800_mètres_nage_libre	Homme	50	11:25:4 		 Royaume-Uni	 Runcorn	1906-07-21
937	800_mètres_nage_libre	Homme	50	11:24:2 		 États-Unis	 Sydney	1920-01-10
938	800_mètres_nage_libre	Homme	50	11:05:2 		 Australie	 Sydney	1923-01-13
939	800_mètres_nage_libre	Homme	50	10:51:8 		 Australie	 Sydney	1924-01-19
940	800_mètres_nage_libre	Homme	50	10:43:6		 Suède	 Honolulu	1924-04-11
941	800_mètres_nage_libre	Homme	50	10:37:4		 Suède	 Harnäs (sv)	1925-08-25
942	800_mètres_nage_libre	Homme	50	10:32:0 		 Australie	 Sydney	1927-01-8
943	800_mètres_nage_libre	Homme	50	10:22:2 		 États-Unis	 Honolulu	1927-07-27
944	800_mètres_nage_libre	Homme	50	10:19:6		 France	 Paris	1930-05-30
945	800_mètres_nage_libre	Homme	50	10:17:2		 France	 Cannes	1931-06-9
946	800_mètres_nage_libre	Homme	50	10:16:6		 Japon	 Osaka	1931-08-30
947	800_mètres_nage_libre	Homme	50	10:15:6		 France	 Cannes	1932-06-21
948	800_mètres_nage_libre	Homme	50	10:08:6		 Japon	 Tokyo	1933-06-25
949	800_mètres_nage_libre	Homme	50	10:01:2		 Japon	 Tokyo	1933-09-16
950	800_mètres_nage_libre	Homme	50	9:55:8		 Japon	 Tokyo	1934-09-15
951	800_mètres_nage_libre	Homme	50	9:50:9		 États-Unis	 Honolulu	1941-07-24
952	800_mètres_nage_libre	Homme	50	9:45:6		 Japon	 Tokyo	1949-06-26
953	800_mètres_nage_libre	Homme	50	9:45:0		 Japon	 Los Angeles	1949-08-16
954	800_mètres_nage_libre	Homme	50	9:40:7		 Japon	 Los Angeles	1949-08-16
955	800_mètres_nage_libre	Homme	50	9:35:5		 Japon	 Los Angeles	1949-08-19
956	800_mètres_nage_libre	Homme	50	9:30:7		 États-Unis	 Honolulu	1951-07-7
957	800_mètres_nage_libre	Homme	50	9:15:7		 États-Unis	 New Haven	1956-10-27
958	800_mètres_nage_libre	Homme	50	9:17:7 		 Australie	 Sydney	1958-01-11
959	800_mètres_nage_libre	Homme	50	9:14:5		 Australie	 Melbourne	1958-02-22
960	800_mètres_nage_libre	Homme	50	8:59:6 		 Australie	 Sydney	1959-01-10
961	800_mètres_nage_libre	Homme	50	8:51:5		 Australie	 Los Altos	1962-08-26
962	800_mètres_nage_libre	Homme	50	8:47:4		 Union soviétique	 Kharkov	1966-08-3
963	800_mètres_nage_libre	Homme	50	8:47:3		 Australie	 Sydney	1967-01-16
964	800_mètres_nage_libre	Homme	50	8:46:8		 France	Monaco	1967-07-5
965	800_mètres_nage_libre	Homme	50	8:42:0		 France	 Dinard	1967-07-21
966	800_mètres_nage_libre	Homme	50	8:34:3		 États-Unis	 Long Beach	1968-09-3
967	800_mètres_nage_libre	Homme	50	8:28:8		 États-Unis	 Louisville	1969-08-17
968	800_mètres_nage_libre	Homme	50	8:28:6		 Australie	 Sydney	1971-04-3
969	800_mètres_nage_libre	Homme	50	8:23:8		 Australie	 Sydney	1972-01-12
970	800_mètres_nage_libre	Homme	50	8:17:60		 Australie	 Brisbane	1973-08-5
971	800_mètres_nage_libre	Homme	50	8:16:27		 Australie	 Belgrade	1973-09-8
972	800_mètres_nage_libre	Homme	50	8:15:88		 Australie	 Christchurch	1974-02-1
973	800_mètres_nage_libre	Homme	50	8:15:20		 Australie	 Brisbane	1975-01-17
974	800_mètres_nage_libre	Homme	50	8:15:02		 Australie	 Christchurch	1975-01-25
975	800_mètres_nage_libre	Homme	50	8:13:68		 États-Unis	 Long Beach	1975-06-21
976	800_mètres_nage_libre	Homme	50	8:09:60		 États-Unis	 Mission Viejo	1975-07-13
977	800_mètres_nage_libre	Homme	50	8:06:27		 Australie	 Sydney	1976-02-27
978	800_mètres_nage_libre	Homme	50	8:02:91		 Australie	 Sydney	1976-02-29
979	800_mètres_nage_libre	Homme	50	8:01:54		 États-Unis	 Long Beach	1976-06-21
980	800_mètres_nage_libre	Homme	50	7:56:49		 Union soviétique	 Minsk	1979-03-23
981	800_mètres_nage_libre	Homme	50	7:52:83		 Union soviétique	 Moscou	1982-02-14
982	800_mètres_nage_libre	Homme	50	7:52:33		 Union soviétique	 Los Angeles	1983-07-14
983	800_mètres_nage_libre	Homme	50	7:50:64		 Union soviétique	 Moscou	1986-07-4
984	800_mètres_nage_libre	Homme	50	7:47:85		 Australie	 Edmonton	1991-08-25
985	800_mètres_nage_libre	Homme	50	7:46:60		 Australie	 Sydney	1992-02-14
986	800_mètres_nage_libre	Homme	50	7:46:00		 Australie	 Victoria	1994-08-24
987	800_mètres_nage_libre	Homme	50	7:41:59		 Australie	 Hobart	2001-03-26
988	800_mètres_nage_libre	Homme	50	7:39:16		 Australie	 Fukuoka	2001-07-25
989	800_mètres_nage_libre	Homme	50	7:38:65		 Australie	 Montréal	2005-07-27
990	800_mètres_nage_libre	Homme	50	7:32:12		 Chine	 Rome	2009-07-29
991	800_mètres_nage_libre	Homme	25	7:48:24	22	 Union soviétique		1982-01-01
992	800_mètres_nage_libre	Homme	25	7:44:53	18	 États-Unis	 Indianapolis	1983-01-7
993	800_mètres_nage_libre	Homme	25	7:38:90	23	 Union soviétique	 Bonn	1983-02-13
994	800_mètres_nage_libre	Homme	25	7:38:75	21	 Allemagne de l'Ouest	 Bonn	1985-01-01
995	800_mètres_nage_libre	Homme	25	7:34:90	20	 Australie	 Sydney	1993-07-25
996	800_mètres_nage_libre	Homme	25	7:25:28	21	 Australie	 Perth	2001-08-3
997	800_mètres_nage_libre	Homme	25	7:23:42	28	 Australie	 Melbourne	2008-07-19
